wavelength,intensity,element
5887.3,0.973,Sodium
5887.302,0.973,Sodium
5887.304,0.9731,Sodium
5887.306,0.9732,Sodium
5887.308,0.9733,Sodium
5887.31,0.9734,Sodium
5887.312,0.9735,Sodium
5887.314,0.9735,Sodium
5887.316,0.9736,Sodium
5887.318,0.9737,Sodium
5887.32,0.9738,Sodium
5887.322,0.9738,Sodium
5887.324,0.9738,Sodium
5887.326,0.9739,Sodium
5887.328,0.9739,Sodium
5887.33,0.9738,Sodium
5887.332,0.9738,Sodium
5887.334,0.9738,Sodium
5887.336,0.9737,Sodium
5887.338,0.9736,Sodium
5887.34,0.9736,Sodium
5887.342,0.9734,Sodium
5887.344,0.9733,Sodium
5887.346,0.9731,Sodium
5887.348,0.973,Sodium
5887.35,0.9729,Sodium
5887.352,0.9728,Sodium
5887.354,0.9726,Sodium
5887.356,0.9724,Sodium
5887.358,0.9722,Sodium
5887.36,0.972,Sodium
5887.362,0.9718,Sodium
5887.364,0.9716,Sodium
5887.366,0.9713,Sodium
5887.368,0.9711,Sodium
5887.37,0.9708,Sodium
5887.372,0.9706,Sodium
5887.374,0.9702,Sodium
5887.376,0.9698,Sodium
5887.378,0.9695,Sodium
5887.38,0.969,Sodium
5887.382,0.9685,Sodium
5887.384,0.968,Sodium
5887.386,0.9675,Sodium
5887.388,0.967,Sodium
5887.39,0.9664,Sodium
5887.392,0.9657,Sodium
5887.394,0.965,Sodium
5887.396,0.9643,Sodium
5887.398,0.9635,Sodium
5887.4,0.9627,Sodium
5887.402,0.9618,Sodium
5887.404,0.9609,Sodium
5887.406,0.96,Sodium
5887.408,0.9591,Sodium
5887.41,0.9581,Sodium
5887.412,0.9572,Sodium
5887.414,0.9562,Sodium
5887.416,0.9552,Sodium
5887.418,0.9542,Sodium
5887.42,0.9531,Sodium
5887.422,0.9521,Sodium
5887.424,0.951,Sodium
5887.426,0.9499,Sodium
5887.428,0.9489,Sodium
5887.43,0.9479,Sodium
5887.432,0.9467,Sodium
5887.434,0.9456,Sodium
5887.436,0.9447,Sodium
5887.438,0.9437,Sodium
5887.44,0.9427,Sodium
5887.442,0.9419,Sodium
5887.444,0.9411,Sodium
5887.446,0.9405,Sodium
5887.448,0.9399,Sodium
5887.45,0.9393,Sodium
5887.452,0.9389,Sodium
5887.454,0.9386,Sodium
5887.456,0.9384,Sodium
5887.458,0.9383,Sodium
5887.46,0.9383,Sodium
5887.462,0.9384,Sodium
5887.464,0.9387,Sodium
5887.466,0.939,Sodium
5887.468,0.9394,Sodium
5887.47,0.9399,Sodium
5887.472,0.9405,Sodium
5887.474,0.9411,Sodium
5887.476,0.9419,Sodium
5887.478,0.9426,Sodium
5887.48,0.9434,Sodium
5887.482,0.9442,Sodium
5887.484,0.9451,Sodium
5887.486,0.946,Sodium
5887.488,0.9469,Sodium
5887.49,0.9478,Sodium
5887.492,0.9487,Sodium
5887.494,0.9496,Sodium
5887.496,0.9505,Sodium
5887.498,0.9513,Sodium
5887.5,0.9519,Sodium
5887.502,0.9527,Sodium
5887.504,0.9534,Sodium
5887.506,0.9541,Sodium
5887.508,0.9547,Sodium
5887.51,0.9554,Sodium
5887.512,0.956,Sodium
5887.514,0.9566,Sodium
5887.516,0.9572,Sodium
5887.518,0.9577,Sodium
5887.52,0.9583,Sodium
5887.522,0.9587,Sodium
5887.524,0.9592,Sodium
5887.526,0.9597,Sodium
5887.528,0.96,Sodium
5887.53,0.9604,Sodium
5887.532,0.9608,Sodium
5887.534,0.9612,Sodium
5887.536,0.9615,Sodium
5887.538,0.9618,Sodium
5887.54,0.9621,Sodium
5887.542,0.9625,Sodium
5887.544,0.9627,Sodium
5887.546,0.963,Sodium
5887.548,0.9633,Sodium
5887.55,0.9635,Sodium
5887.552,0.9638,Sodium
5887.554,0.964,Sodium
5887.556,0.9643,Sodium
5887.558,0.9645,Sodium
5887.56,0.9646,Sodium
5887.562,0.9648,Sodium
5887.564,0.9649,Sodium
5887.566,0.9651,Sodium
5887.568,0.9652,Sodium
5887.57,0.9653,Sodium
5887.572,0.9654,Sodium
5887.574,0.9654,Sodium
5887.576,0.9655,Sodium
5887.578,0.9654,Sodium
5887.58,0.9653,Sodium
5887.582,0.9652,Sodium
5887.584,0.965,Sodium
5887.586,0.9648,Sodium
5887.588,0.9645,Sodium
5887.59,0.9641,Sodium
5887.592,0.9637,Sodium
5887.594,0.9633,Sodium
5887.596,0.9627,Sodium
5887.598,0.9621,Sodium
5887.6,0.9615,Sodium
5887.602,0.9608,Sodium
5887.604,0.96,Sodium
5887.606,0.9591,Sodium
5887.608,0.9582,Sodium
5887.61,0.9572,Sodium
5887.612,0.9563,Sodium
5887.614,0.9552,Sodium
5887.616,0.954,Sodium
5887.618,0.9528,Sodium
5887.62,0.9516,Sodium
5887.622,0.9504,Sodium
5887.624,0.9493,Sodium
5887.626,0.9482,Sodium
5887.628,0.9471,Sodium
5887.63,0.9459,Sodium
5887.632,0.9447,Sodium
5887.634,0.9438,Sodium
5887.636,0.9431,Sodium
5887.638,0.9426,Sodium
5887.64,0.9424,Sodium
5887.642,0.9424,Sodium
5887.644,0.9426,Sodium
5887.646,0.9432,Sodium
5887.648,0.9439,Sodium
5887.65,0.945,Sodium
5887.652,0.946,Sodium
5887.654,0.9469,Sodium
5887.656,0.948,Sodium
5887.658,0.9488,Sodium
5887.66,0.9497,Sodium
5887.662,0.9507,Sodium
5887.664,0.9517,Sodium
5887.666,0.9526,Sodium
5887.668,0.9534,Sodium
5887.67,0.9543,Sodium
5887.672,0.9551,Sodium
5887.674,0.9558,Sodium
5887.676,0.9565,Sodium
5887.678,0.9572,Sodium
5887.68,0.9578,Sodium
5887.682,0.9584,Sodium
5887.684,0.959,Sodium
5887.686,0.9596,Sodium
5887.688,0.9601,Sodium
5887.69,0.9605,Sodium
5887.692,0.9609,Sodium
5887.694,0.9613,Sodium
5887.696,0.9617,Sodium
5887.698,0.962,Sodium
5887.7,0.9623,Sodium
5887.702,0.9626,Sodium
5887.704,0.9629,Sodium
5887.706,0.9632,Sodium
5887.708,0.9635,Sodium
5887.71,0.9636,Sodium
5887.712,0.9638,Sodium
5887.714,0.964,Sodium
5887.716,0.9642,Sodium
5887.718,0.9644,Sodium
5887.72,0.9645,Sodium
5887.722,0.9646,Sodium
5887.724,0.9647,Sodium
5887.726,0.9648,Sodium
5887.728,0.9649,Sodium
5887.73,0.965,Sodium
5887.732,0.9651,Sodium
5887.734,0.9651,Sodium
5887.736,0.9652,Sodium
5887.738,0.9652,Sodium
5887.74,0.9652,Sodium
5887.742,0.9652,Sodium
5887.744,0.9652,Sodium
5887.746,0.9651,Sodium
5887.748,0.9651,Sodium
5887.75,0.965,Sodium
5887.752,0.9649,Sodium
5887.754,0.9648,Sodium
5887.756,0.9646,Sodium
5887.758,0.9645,Sodium
5887.76,0.9643,Sodium
5887.762,0.9642,Sodium
5887.764,0.9641,Sodium
5887.766,0.9639,Sodium
5887.768,0.9638,Sodium
5887.77,0.9636,Sodium
5887.772,0.9634,Sodium
5887.774,0.9633,Sodium
5887.776,0.9631,Sodium
5887.778,0.963,Sodium
5887.78,0.9628,Sodium
5887.782,0.9627,Sodium
5887.784,0.9625,Sodium
5887.786,0.9623,Sodium
5887.788,0.9622,Sodium
5887.79,0.962,Sodium
5887.792,0.9619,Sodium
5887.794,0.9616,Sodium
5887.796,0.9614,Sodium
5887.798,0.9611,Sodium
5887.8,0.9609,Sodium
5887.802,0.9607,Sodium
5887.804,0.9604,Sodium
5887.806,0.9602,Sodium
5887.808,0.9599,Sodium
5887.81,0.9597,Sodium
5887.812,0.9594,Sodium
5887.814,0.9592,Sodium
5887.816,0.959,Sodium
5887.818,0.9587,Sodium
5887.82,0.9585,Sodium
5887.822,0.9583,Sodium
5887.824,0.9582,Sodium
5887.826,0.958,Sodium
5887.828,0.9579,Sodium
5887.83,0.9578,Sodium
5887.832,0.9577,Sodium
5887.834,0.9577,Sodium
5887.836,0.9577,Sodium
5887.838,0.9577,Sodium
5887.84,0.9577,Sodium
5887.842,0.9577,Sodium
5887.844,0.9578,Sodium
5887.846,0.9579,Sodium
5887.848,0.958,Sodium
5887.85,0.958,Sodium
5887.852,0.9581,Sodium
5887.854,0.9583,Sodium
5887.856,0.9584,Sodium
5887.858,0.9586,Sodium
5887.86,0.9587,Sodium
5887.862,0.9589,Sodium
5887.864,0.959,Sodium
5887.866,0.9591,Sodium
5887.868,0.9593,Sodium
5887.87,0.9594,Sodium
5887.872,0.9595,Sodium
5887.874,0.9597,Sodium
5887.876,0.9598,Sodium
5887.878,0.9601,Sodium
5887.88,0.9602,Sodium
5887.882,0.9603,Sodium
5887.884,0.9604,Sodium
5887.886,0.9605,Sodium
5887.888,0.9605,Sodium
5887.89,0.9606,Sodium
5887.892,0.9607,Sodium
5887.894,0.9608,Sodium
5887.896,0.9608,Sodium
5887.898,0.9609,Sodium
5887.9,0.9609,Sodium
5887.902,0.9609,Sodium
5887.904,0.9609,Sodium
5887.906,0.9609,Sodium
5887.908,0.9607,Sodium
5887.91,0.9607,Sodium
5887.912,0.9607,Sodium
5887.914,0.9607,Sodium
5887.916,0.9606,Sodium
5887.918,0.9605,Sodium
5887.92,0.9604,Sodium
5887.922,0.9603,Sodium
5887.924,0.9601,Sodium
5887.926,0.96,Sodium
5887.928,0.9598,Sodium
5887.93,0.9596,Sodium
5887.932,0.9595,Sodium
5887.934,0.9593,Sodium
5887.936,0.9591,Sodium
5887.938,0.9589,Sodium
5887.94,0.9586,Sodium
5887.942,0.9584,Sodium
5887.944,0.9582,Sodium
5887.946,0.9579,Sodium
5887.948,0.9577,Sodium
5887.95,0.9575,Sodium
5887.952,0.9572,Sodium
5887.954,0.9569,Sodium
5887.956,0.9567,Sodium
5887.958,0.9565,Sodium
5887.96,0.9562,Sodium
5887.962,0.9559,Sodium
5887.964,0.9557,Sodium
5887.966,0.9554,Sodium
5887.968,0.9552,Sodium
5887.97,0.9549,Sodium
5887.972,0.9547,Sodium
5887.974,0.9544,Sodium
5887.976,0.9542,Sodium
5887.978,0.9539,Sodium
5887.98,0.9537,Sodium
5887.982,0.9535,Sodium
5887.984,0.9532,Sodium
5887.986,0.953,Sodium
5887.988,0.9528,Sodium
5887.99,0.9526,Sodium
5887.992,0.9524,Sodium
5887.994,0.9523,Sodium
5887.996,0.9521,Sodium
5887.998,0.952,Sodium
5888.0,0.9519,Sodium
5888.002,0.9518,Sodium
5888.004,0.9518,Sodium
5888.006,0.9519,Sodium
5888.008,0.9519,Sodium
5888.01,0.9519,Sodium
5888.012,0.952,Sodium
5888.014,0.952,Sodium
5888.016,0.9521,Sodium
5888.018,0.9522,Sodium
5888.02,0.9523,Sodium
5888.022,0.9524,Sodium
5888.024,0.9525,Sodium
5888.026,0.9527,Sodium
5888.028,0.9529,Sodium
5888.03,0.9531,Sodium
5888.032,0.9533,Sodium
5888.034,0.9534,Sodium
5888.036,0.9535,Sodium
5888.038,0.9537,Sodium
5888.04,0.9538,Sodium
5888.042,0.954,Sodium
5888.044,0.9542,Sodium
5888.046,0.9543,Sodium
5888.048,0.9544,Sodium
5888.05,0.9545,Sodium
5888.052,0.9546,Sodium
5888.054,0.9547,Sodium
5888.056,0.9548,Sodium
5888.058,0.9548,Sodium
5888.06,0.9549,Sodium
5888.062,0.9549,Sodium
5888.064,0.955,Sodium
5888.066,0.955,Sodium
5888.068,0.955,Sodium
5888.07,0.955,Sodium
5888.072,0.955,Sodium
5888.074,0.955,Sodium
5888.076,0.9549,Sodium
5888.078,0.9548,Sodium
5888.08,0.9548,Sodium
5888.082,0.9547,Sodium
5888.084,0.9547,Sodium
5888.086,0.9546,Sodium
5888.088,0.9545,Sodium
5888.09,0.9544,Sodium
5888.092,0.9543,Sodium
5888.094,0.9542,Sodium
5888.096,0.9541,Sodium
5888.098,0.9539,Sodium
5888.1,0.9537,Sodium
5888.102,0.9536,Sodium
5888.104,0.9535,Sodium
5888.106,0.9533,Sodium
5888.108,0.9532,Sodium
5888.11,0.9531,Sodium
5888.112,0.9529,Sodium
5888.114,0.9528,Sodium
5888.116,0.9526,Sodium
5888.118,0.9525,Sodium
5888.12,0.9524,Sodium
5888.122,0.9523,Sodium
5888.124,0.9522,Sodium
5888.126,0.9521,Sodium
5888.128,0.952,Sodium
5888.13,0.9519,Sodium
5888.132,0.9518,Sodium
5888.134,0.9517,Sodium
5888.136,0.9517,Sodium
5888.138,0.9517,Sodium
5888.14,0.9516,Sodium
5888.142,0.9515,Sodium
5888.144,0.9515,Sodium
5888.146,0.9514,Sodium
5888.148,0.9514,Sodium
5888.15,0.9514,Sodium
5888.152,0.9513,Sodium
5888.154,0.9513,Sodium
5888.156,0.9513,Sodium
5888.158,0.9513,Sodium
5888.16,0.9513,Sodium
5888.162,0.9512,Sodium
5888.164,0.9512,Sodium
5888.166,0.9512,Sodium
5888.168,0.9512,Sodium
5888.17,0.9512,Sodium
5888.172,0.9513,Sodium
5888.174,0.9512,Sodium
5888.176,0.9512,Sodium
5888.178,0.9512,Sodium
5888.18,0.9512,Sodium
5888.182,0.9512,Sodium
5888.184,0.9512,Sodium
5888.186,0.9512,Sodium
5888.188,0.9512,Sodium
5888.19,0.9512,Sodium
5888.192,0.9512,Sodium
5888.194,0.9512,Sodium
5888.196,0.9512,Sodium
5888.198,0.9513,Sodium
5888.2,0.9512,Sodium
5888.202,0.9512,Sodium
5888.204,0.9512,Sodium
5888.206,0.9512,Sodium
5888.208,0.9512,Sodium
5888.21,0.9513,Sodium
5888.212,0.9512,Sodium
5888.214,0.9511,Sodium
5888.216,0.9511,Sodium
5888.218,0.951,Sodium
5888.22,0.951,Sodium
5888.222,0.9509,Sodium
5888.224,0.9508,Sodium
5888.226,0.9507,Sodium
5888.228,0.9506,Sodium
5888.23,0.9505,Sodium
5888.232,0.9504,Sodium
5888.234,0.9503,Sodium
5888.236,0.9502,Sodium
5888.238,0.9501,Sodium
5888.24,0.9499,Sodium
5888.242,0.9498,Sodium
5888.244,0.9496,Sodium
5888.246,0.9495,Sodium
5888.248,0.9494,Sodium
5888.25,0.9492,Sodium
5888.252,0.949,Sodium
5888.254,0.9488,Sodium
5888.256,0.9487,Sodium
5888.258,0.9486,Sodium
5888.26,0.9484,Sodium
5888.262,0.9482,Sodium
5888.264,0.948,Sodium
5888.266,0.9478,Sodium
5888.268,0.9476,Sodium
5888.27,0.9474,Sodium
5888.272,0.9473,Sodium
5888.274,0.9471,Sodium
5888.276,0.9469,Sodium
5888.278,0.9467,Sodium
5888.28,0.9465,Sodium
5888.282,0.9464,Sodium
5888.284,0.9462,Sodium
5888.286,0.946,Sodium
5888.288,0.9459,Sodium
5888.29,0.9458,Sodium
5888.292,0.9457,Sodium
5888.294,0.9456,Sodium
5888.296,0.9455,Sodium
5888.298,0.9454,Sodium
5888.3,0.9454,Sodium
5888.302,0.9453,Sodium
5888.304,0.9453,Sodium
5888.306,0.9453,Sodium
5888.308,0.9453,Sodium
5888.31,0.9453,Sodium
5888.312,0.9453,Sodium
5888.314,0.9453,Sodium
5888.316,0.9453,Sodium
5888.318,0.9453,Sodium
5888.32,0.9454,Sodium
5888.322,0.9454,Sodium
5888.324,0.9455,Sodium
5888.326,0.9455,Sodium
5888.328,0.9455,Sodium
5888.33,0.9456,Sodium
5888.332,0.9457,Sodium
5888.334,0.9457,Sodium
5888.336,0.9457,Sodium
5888.338,0.9458,Sodium
5888.34,0.9458,Sodium
5888.342,0.9459,Sodium
5888.344,0.9459,Sodium
5888.346,0.9459,Sodium
5888.348,0.9458,Sodium
5888.35,0.9458,Sodium
5888.352,0.9458,Sodium
5888.354,0.9457,Sodium
5888.356,0.9456,Sodium
5888.358,0.9455,Sodium
5888.36,0.9454,Sodium
5888.362,0.9452,Sodium
5888.364,0.9451,Sodium
5888.366,0.945,Sodium
5888.368,0.9448,Sodium
5888.37,0.9446,Sodium
5888.372,0.9444,Sodium
5888.374,0.9442,Sodium
5888.376,0.9441,Sodium
5888.378,0.9439,Sodium
5888.38,0.9437,Sodium
5888.382,0.9435,Sodium
5888.384,0.9433,Sodium
5888.386,0.9432,Sodium
5888.388,0.943,Sodium
5888.39,0.9428,Sodium
5888.392,0.9427,Sodium
5888.394,0.9425,Sodium
5888.396,0.9424,Sodium
5888.398,0.9422,Sodium
5888.4,0.9421,Sodium
5888.402,0.9419,Sodium
5888.404,0.9418,Sodium
5888.406,0.9417,Sodium
5888.408,0.9416,Sodium
5888.41,0.9415,Sodium
5888.412,0.9415,Sodium
5888.414,0.9415,Sodium
5888.416,0.9414,Sodium
5888.418,0.9414,Sodium
5888.42,0.9413,Sodium
5888.422,0.9413,Sodium
5888.424,0.9413,Sodium
5888.426,0.9413,Sodium
5888.428,0.9414,Sodium
5888.43,0.9414,Sodium
5888.432,0.9415,Sodium
5888.434,0.9415,Sodium
5888.436,0.9415,Sodium
5888.438,0.9416,Sodium
5888.44,0.9417,Sodium
5888.442,0.9417,Sodium
5888.444,0.9418,Sodium
5888.446,0.9419,Sodium
5888.448,0.942,Sodium
5888.45,0.9421,Sodium
5888.452,0.9422,Sodium
5888.454,0.9423,Sodium
5888.456,0.9423,Sodium
5888.458,0.9424,Sodium
5888.46,0.9424,Sodium
5888.462,0.9424,Sodium
5888.464,0.9424,Sodium
5888.466,0.9424,Sodium
5888.468,0.9424,Sodium
5888.47,0.9423,Sodium
5888.472,0.9422,Sodium
5888.474,0.9422,Sodium
5888.476,0.9421,Sodium
5888.478,0.9419,Sodium
5888.48,0.9417,Sodium
5888.482,0.9416,Sodium
5888.484,0.9414,Sodium
5888.486,0.9411,Sodium
5888.488,0.9408,Sodium
5888.49,0.9405,Sodium
5888.492,0.9401,Sodium
5888.494,0.9397,Sodium
5888.496,0.9393,Sodium
5888.498,0.9389,Sodium
5888.5,0.9384,Sodium
5888.502,0.9378,Sodium
5888.504,0.9371,Sodium
5888.506,0.9365,Sodium
5888.508,0.9359,Sodium
5888.51,0.9354,Sodium
5888.512,0.9347,Sodium
5888.514,0.934,Sodium
5888.516,0.9334,Sodium
5888.518,0.9327,Sodium
5888.52,0.9321,Sodium
5888.522,0.9315,Sodium
5888.524,0.9308,Sodium
5888.526,0.9302,Sodium
5888.528,0.9296,Sodium
5888.53,0.929,Sodium
5888.532,0.9284,Sodium
5888.534,0.9279,Sodium
5888.536,0.9273,Sodium
5888.538,0.9268,Sodium
5888.54,0.9263,Sodium
5888.542,0.9258,Sodium
5888.544,0.9254,Sodium
5888.546,0.9249,Sodium
5888.548,0.9245,Sodium
5888.55,0.9241,Sodium
5888.552,0.9238,Sodium
5888.554,0.9235,Sodium
5888.556,0.9233,Sodium
5888.558,0.9231,Sodium
5888.56,0.9229,Sodium
5888.562,0.9227,Sodium
5888.564,0.9227,Sodium
5888.566,0.9227,Sodium
5888.568,0.9226,Sodium
5888.57,0.9226,Sodium
5888.572,0.9227,Sodium
5888.574,0.9228,Sodium
5888.576,0.9229,Sodium
5888.578,0.9231,Sodium
5888.58,0.9233,Sodium
5888.582,0.9235,Sodium
5888.584,0.9238,Sodium
5888.586,0.924,Sodium
5888.588,0.9242,Sodium
5888.59,0.9244,Sodium
5888.592,0.9246,Sodium
5888.594,0.9247,Sodium
5888.596,0.9249,Sodium
5888.598,0.9251,Sodium
5888.6,0.9253,Sodium
5888.602,0.9254,Sodium
5888.604,0.9255,Sodium
5888.606,0.9256,Sodium
5888.608,0.9257,Sodium
5888.61,0.9258,Sodium
5888.612,0.9259,Sodium
5888.614,0.926,Sodium
5888.616,0.926,Sodium
5888.618,0.926,Sodium
5888.62,0.9261,Sodium
5888.622,0.9261,Sodium
5888.624,0.9261,Sodium
5888.626,0.926,Sodium
5888.628,0.926,Sodium
5888.63,0.9259,Sodium
5888.632,0.9258,Sodium
5888.634,0.9257,Sodium
5888.636,0.9255,Sodium
5888.638,0.9253,Sodium
5888.64,0.9251,Sodium
5888.642,0.9249,Sodium
5888.644,0.9246,Sodium
5888.646,0.9243,Sodium
5888.648,0.9239,Sodium
5888.65,0.9236,Sodium
5888.652,0.9232,Sodium
5888.654,0.9227,Sodium
5888.656,0.9223,Sodium
5888.658,0.9217,Sodium
5888.66,0.9212,Sodium
5888.662,0.9206,Sodium
5888.664,0.92,Sodium
5888.666,0.9194,Sodium
5888.668,0.9188,Sodium
5888.67,0.9182,Sodium
5888.672,0.9176,Sodium
5888.674,0.9171,Sodium
5888.676,0.9165,Sodium
5888.678,0.916,Sodium
5888.68,0.9156,Sodium
5888.682,0.9152,Sodium
5888.684,0.9149,Sodium
5888.686,0.9147,Sodium
5888.688,0.9145,Sodium
5888.69,0.9144,Sodium
5888.692,0.9144,Sodium
5888.694,0.9145,Sodium
5888.696,0.9146,Sodium
5888.698,0.9149,Sodium
5888.7,0.9152,Sodium
5888.702,0.9155,Sodium
5888.704,0.9159,Sodium
5888.706,0.9163,Sodium
5888.708,0.9169,Sodium
5888.71,0.9174,Sodium
5888.712,0.9178,Sodium
5888.714,0.9183,Sodium
5888.716,0.9188,Sodium
5888.718,0.9193,Sodium
5888.72,0.9197,Sodium
5888.722,0.92,Sodium
5888.724,0.9204,Sodium
5888.726,0.9207,Sodium
5888.728,0.921,Sodium
5888.73,0.9213,Sodium
5888.732,0.9214,Sodium
5888.734,0.9216,Sodium
5888.736,0.9217,Sodium
5888.738,0.9217,Sodium
5888.74,0.9218,Sodium
5888.742,0.9218,Sodium
5888.744,0.9218,Sodium
5888.746,0.9218,Sodium
5888.748,0.9216,Sodium
5888.75,0.9215,Sodium
5888.752,0.9213,Sodium
5888.754,0.921,Sodium
5888.756,0.9208,Sodium
5888.758,0.9204,Sodium
5888.76,0.9201,Sodium
5888.762,0.9198,Sodium
5888.764,0.9193,Sodium
5888.766,0.9188,Sodium
5888.768,0.9183,Sodium
5888.77,0.9178,Sodium
5888.772,0.9173,Sodium
5888.774,0.9167,Sodium
5888.776,0.9162,Sodium
5888.778,0.9156,Sodium
5888.78,0.915,Sodium
5888.782,0.9143,Sodium
5888.784,0.9137,Sodium
5888.786,0.9131,Sodium
5888.788,0.9124,Sodium
5888.79,0.9119,Sodium
5888.792,0.9113,Sodium
5888.794,0.9108,Sodium
5888.796,0.9102,Sodium
5888.798,0.9097,Sodium
5888.8,0.9093,Sodium
5888.802,0.9089,Sodium
5888.804,0.9084,Sodium
5888.806,0.9081,Sodium
5888.808,0.9077,Sodium
5888.81,0.9074,Sodium
5888.812,0.9072,Sodium
5888.814,0.9069,Sodium
5888.816,0.9067,Sodium
5888.818,0.9065,Sodium
5888.82,0.9063,Sodium
5888.822,0.9063,Sodium
5888.824,0.9061,Sodium
5888.826,0.906,Sodium
5888.828,0.9059,Sodium
5888.83,0.9059,Sodium
5888.832,0.9058,Sodium
5888.834,0.9058,Sodium
5888.836,0.9058,Sodium
5888.838,0.9057,Sodium
5888.84,0.9057,Sodium
5888.842,0.9056,Sodium
5888.844,0.9055,Sodium
5888.846,0.9054,Sodium
5888.848,0.9053,Sodium
5888.85,0.9051,Sodium
5888.852,0.9049,Sodium
5888.854,0.9048,Sodium
5888.856,0.9046,Sodium
5888.858,0.9043,Sodium
5888.86,0.9041,Sodium
5888.862,0.9038,Sodium
5888.864,0.9035,Sodium
5888.866,0.9031,Sodium
5888.868,0.9028,Sodium
5888.87,0.9024,Sodium
5888.872,0.902,Sodium
5888.874,0.9017,Sodium
5888.876,0.9013,Sodium
5888.878,0.9009,Sodium
5888.88,0.9005,Sodium
5888.882,0.9001,Sodium
5888.884,0.8997,Sodium
5888.886,0.8994,Sodium
5888.888,0.899,Sodium
5888.89,0.8986,Sodium
5888.892,0.8983,Sodium
5888.894,0.898,Sodium
5888.896,0.8976,Sodium
5888.898,0.8973,Sodium
5888.9,0.8971,Sodium
5888.902,0.8968,Sodium
5888.904,0.8965,Sodium
5888.906,0.8963,Sodium
5888.908,0.8961,Sodium
5888.91,0.8959,Sodium
5888.912,0.8959,Sodium
5888.914,0.8958,Sodium
5888.916,0.8957,Sodium
5888.918,0.8957,Sodium
5888.92,0.8957,Sodium
5888.922,0.8957,Sodium
5888.924,0.8957,Sodium
5888.926,0.8958,Sodium
5888.928,0.8959,Sodium
5888.93,0.896,Sodium
5888.932,0.8961,Sodium
5888.934,0.8962,Sodium
5888.936,0.8963,Sodium
5888.938,0.8965,Sodium
5888.94,0.8966,Sodium
5888.942,0.8968,Sodium
5888.944,0.8969,Sodium
5888.946,0.8969,Sodium
5888.948,0.8971,Sodium
5888.95,0.8971,Sodium
5888.952,0.8972,Sodium
5888.954,0.8973,Sodium
5888.956,0.8974,Sodium
5888.958,0.8973,Sodium
5888.96,0.8973,Sodium
5888.962,0.8974,Sodium
5888.964,0.8973,Sodium
5888.966,0.8973,Sodium
5888.968,0.8973,Sodium
5888.97,0.8972,Sodium
5888.972,0.8971,Sodium
5888.974,0.897,Sodium
5888.976,0.897,Sodium
5888.978,0.8969,Sodium
5888.98,0.8968,Sodium
5888.982,0.8968,Sodium
5888.984,0.8968,Sodium
5888.986,0.8967,Sodium
5888.988,0.8965,Sodium
5888.99,0.8964,Sodium
5888.992,0.8963,Sodium
5888.994,0.8961,Sodium
5888.996,0.896,Sodium
5888.998,0.8959,Sodium
5889.0,0.8958,Sodium
5889.002,0.8958,Sodium
5889.004,0.8957,Sodium
5889.006,0.8956,Sodium
5889.008,0.8955,Sodium
5889.01,0.8952,Sodium
5889.012,0.8951,Sodium
5889.014,0.8949,Sodium
5889.016,0.8947,Sodium
5889.018,0.8945,Sodium
5889.02,0.8943,Sodium
5889.022,0.894,Sodium
5889.024,0.8937,Sodium
5889.026,0.8935,Sodium
5889.028,0.8931,Sodium
5889.03,0.8929,Sodium
5889.032,0.8926,Sodium
5889.034,0.8923,Sodium
5889.036,0.8919,Sodium
5889.038,0.8916,Sodium
5889.04,0.8913,Sodium
5889.042,0.891,Sodium
5889.044,0.8905,Sodium
5889.046,0.8901,Sodium
5889.048,0.8899,Sodium
5889.05,0.8896,Sodium
5889.052,0.8892,Sodium
5889.054,0.8888,Sodium
5889.056,0.8885,Sodium
5889.058,0.8882,Sodium
5889.06,0.8879,Sodium
5889.062,0.8876,Sodium
5889.064,0.8871,Sodium
5889.066,0.8867,Sodium
5889.068,0.8866,Sodium
5889.07,0.8863,Sodium
5889.072,0.8859,Sodium
5889.074,0.8855,Sodium
5889.076,0.8853,Sodium
5889.078,0.8851,Sodium
5889.08,0.8848,Sodium
5889.082,0.8846,Sodium
5889.084,0.8842,Sodium
5889.086,0.884,Sodium
5889.088,0.8838,Sodium
5889.09,0.8836,Sodium
5889.092,0.8834,Sodium
5889.094,0.883,Sodium
5889.096,0.8827,Sodium
5889.098,0.8824,Sodium
5889.1,0.8823,Sodium
5889.102,0.882,Sodium
5889.104,0.8816,Sodium
5889.106,0.8813,Sodium
5889.108,0.8809,Sodium
5889.11,0.8807,Sodium
5889.112,0.8804,Sodium
5889.114,0.8799,Sodium
5889.116,0.8796,Sodium
5889.118,0.8793,Sodium
5889.12,0.8789,Sodium
5889.122,0.8786,Sodium
5889.124,0.8782,Sodium
5889.126,0.8779,Sodium
5889.128,0.8775,Sodium
5889.13,0.8772,Sodium
5889.132,0.8768,Sodium
5889.134,0.8766,Sodium
5889.136,0.8762,Sodium
5889.138,0.8759,Sodium
5889.14,0.8755,Sodium
5889.142,0.8751,Sodium
5889.144,0.8748,Sodium
5889.146,0.8746,Sodium
5889.148,0.8742,Sodium
5889.15,0.8739,Sodium
5889.152,0.8735,Sodium
5889.154,0.8732,Sodium
5889.156,0.8729,Sodium
5889.158,0.8725,Sodium
5889.16,0.8721,Sodium
5889.162,0.8716,Sodium
5889.164,0.8713,Sodium
5889.166,0.8708,Sodium
5889.168,0.8703,Sodium
5889.17,0.8699,Sodium
5889.172,0.8696,Sodium
5889.174,0.8691,Sodium
